Words			Original Roots		Predicted roots
चुके		चुक			कााााााााााााााााा
हैं		है			कहि
।		।			ह।ोोोोोोोोोोोोोोोो
लेकिन		लेकिन			कननननननननननननननननन
वित्त		वित्त			यन०लेेेेेेेेेेेेेे
मंत्रालय		मंत्रालय			शककककककककककककककककक
का		का			महीिाााााााााााााा
कहना		कह			मेंंंंंंंंंंंंंंंं
है		है			रनजर्व
कि		कि			ब।ंक
पिछले		पिछला			कारररररररररररररररर
एक		एक			सक्रनपतााााााााााा
महीने		महीना			काेेेेेेेेेेेेेेेे
में		में			कारण
रिजर्व		रिजर्व			चर्उव्पवस्उा
बैंक		बैंक			मेंंंंंंंंंंंंंंंं
की		का			िकद
सक्रियता		सक्रियता			कारररररररररररररररर
के		के			कमीीीीीीीीीीीीीीीी
कारण		कारण			कारररररररररररररररर
अर्थव्यवस्था		अर्थव्यवस्था			समस्पााााााााााााा
में		में			काई
नकदी		नकदी			हद
की		का			तककककककककककककककककक
कमी		कमी			दइरररररररररररररररर
की		का			होोोोोोोोोोोोोोोोो
समस्या		समस्या			गफँँँँँँँँँँँँँँँँ
काफी		काफी			ह।ोोोोोोोोोोोोोोोो
हद		हद			ैैैैैैैैैैैैैैैैैै
तक		तक			धससससससससससससससससस
दूर		दूर			दडराि
हो		हो			रनजर्व
गई		जा			ब।ंक
है		है			िेेेेेेेेेेेेेेेेे
।		।			डझलर
इस		यह			कारररररररररररररररर
दौरान		दौरान			खरीद
रिजर्व		रिजर्व			काेेेेेेेेेेेेेेेे
बैंक		बैंक			जरनशशशशशशशशशशशशशशश
ने		ने			ँ२््््््््््््््््
डॉलरों		डॉलर			हजाररररररररररररररर
की		का			कर
खरीद		खरीद			रुयपा
के		के			कारररररररररररररररर
जरिए		जरिये			िकद
२०		२०			बाजार
हजार		हजार			मेंंंंंंंंंंंंंंंं
करोड़		करोड			आयलब्ू
रुपये		रुपया			कराफ
की		का			ह।ोोोोोोोोोोोोोोोो
नकदी		नकदी			ैैैैैैैैैैैैैैैैैै
बाजार		बाजार			धस
में		में			मद्देिजर
उपलब्ध		उपलब्ध			आत्यादक
कराई		करा			गतनवनूनप
है		है			काेेेेेेेेेेेेेेेे
।		।			लनशशशशशशशशशशशशशशशश
इसके		यह			लोि
मद्देनजर		मद्देनजर			यररररररररररररररररर
उत्पादक		उत्पादक			ब्पाज
गतिविधियों		गतिविधि			दर
के		के			ब५ाा
लिए		लिए			कारररररररररररररररर
लोन		लोन			कोफफफफफफफफफफफफफफफफ
पर		पर			वजहहहहहहहहहहहहहहहह
ब्याज		ब्याज			िहीं
दरें		दर			ह।ोोोोोोोोोोोोोोोो
बढ़ाने		बढ़ा			ैैैैैैैैैैैैैैैैैै
की		का			वनत्तततततततततततततत
कोई		कोई			मंत्रालपसससससससससस
वजह		वजह			काेेेेेेेेेेेेेेेे
नहीं		नहीं			धससससससससससससससससस
है		है			रव।पाााााााााााााा
।		।			काेेेेेेेेेेेेेेेे
वित्त		वित्त			मद्देिजर
मंत्रालय		मंत्रालय			सरकारीीीीीीीीीीीीी
के		का			ब।ंक
इस		यह			कारररररररररररररररर
रवैये		रवैया			य्रमुख
के		के			आूारीीीीीीीीीीीीीी
मद्देनजर		मद्देनजर			दर
सरकारी		सरकारी			९६६६६६६६६६६६६६६६६६
बैंकों		बैंक			यीशलथर............
की		का			४४४४४४४४४४४४४४४४४४
प्रमुख		प्रमुख			मेंंंंंंंंंंंंंंंं
उधारी		उधारी			कोफफफफफफफफफफफफफफफफ
दरों		दर			बदलावववववववववववववव
(		(			कारररररररररररररररर
पीएलआर		पीएलआर			संभाविा
)		)			िहीं
में		में			ह।ोोोोोोोोोोोोोोोो
कोई		कोई			ैैैैैैैैैैैैैैैैैै
बदलाव		बदलाव			य्रमुख
की		का			आूारीीीीीीीीीीीीीी
संभावना		संभावना			दर
नहीं		नहीं			काेेेेेेेेेेेेेेेे
है		है			थूाररररररररररररररर
।		।			यररररररररररररररररर
प्रमुख		प्रमुख			हीीीीीीीीीीीीीीीीी
उधारी		उधारी			कंयिनप
दरों		दर			काेेेेेेेेेेेेेेेे
के		का			लोि
आधार		आधार			मंजइरररररररररररररर
पर		पर			कनशररररररररररररररर
ही		ही			जा
कंपनियों		कंपनी			ह।ँँँँँँँँँँँँँँँँ
के		का			ैैैैैैैैैैैैैैैैैै
लोन		लोन			य्रमुख
मंजूर		मंजूर			आूारीीीीीीीीीीीीीी
किए		कर			दररररररररररररररररर
जाते		जा			मेंंंंंंंंंंंंंंंं
हैं		है			ब५ोतरीीीीीीीीीीीीी
।		।			काेेेेेेेेेेेेेेेे
प्रमुख		प्रमुख			कारण
उधारी		उधारी			महंगाफफफफफफफफफफफफफ
दर		दर			काेेेेेेेेेेेेेेेे
में		में			भीीीीीीीीीीीीीीीीी
बढ़ोतरी		बढ़ोतरी			बेलगाममममममममममममम
के		के			हो
कारण		कारण			कारररररररररररररररर
महंगाई		महंगाई			थांका
के		का			ह।ोोोोोोोोोोोोोोोो
भी		भी			ैैैैैैैैैैैैैैैैैै
बेलगाम		बेलगाम			पहीीीीीीीीीीीीीीीी
होने		हो			वजहहहहहहहहहहहहहहहह
की		का			ह।ोोोोोोोोोोोोोोोो
आशंका		आशंका			कननननननननननननननननन
है		है			वनत्तततततततततततततत
।		।			मंत्रालपसससससससससस
यही		यह			धससससससससससससससससस
वजह		वजह			मामलाााााााााााााा
है		है			मेंंंंंंंंंंंंंंंं
कि		कि			ब।ंकर
वित्त		वित्त			काेेेेेेेेेेेेेेेे
मंत्रालय		मंत्रालय			कहस
इस		यह			भीीीीीीीीीीीीीीीीी
मामले		मामला			तर्क
में		में			कोोोोोोोोोोोोोोोोो
बैंकरों		बैंकर			सुििा
के		का			काेेेेेेेेेेेेेेेे
किसी		कोई			लनशशशशशशशशशशशशशशशश
भी		भी			त।पारररररररररररररर
तर्क		तर्क			िहीं
को		को			ह।ोोोोोोोोोोोोोोोो
सुनने		सुन			ैैैैैैैैैैैैैैैैैै
के		के			बहरहाललललललललललललल
लिए		लिए			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
तैयार		तैयार			ब।ंक
नहीं		नहीं			कोोोोोोोोोोोोोोोोो
है		है			वनत्तततततततततततततत
।		।			मंत्रीीीीीीीीीीीीी
बहरहाल		बहरहाल			सेेेेेेेेेेेेेेेेे
,		COMMA			होमममममममममममममममम
बैंकों		बैंक			लोि
को		को			Uररररररररररररररररर
वित्त		वित्त			यर्सिल
मंत्री		मंत्री			लोि
से		से			कारररररररररररररररर
होम		होम			ब्पाज
लोन		लोन			दर
और		और			मेंंंंंंंंंंंंंंंं
पर्सनल		पर्सनल			२ठँ0््््््््््््््
लोन		लोन			सेेेेेेेेेेेेेेेेे
की		का			२ठ0२२२२२२२२२२२२२२२
ब्याज		ब्याज			ईीसदीीीीीीीीीीीीीी
दरों		दर			कारररररररररररररररर
में		में			ब५ोतरीीीीीीीीीीीीी
०.२५		०.२५			कारररररररररररररररर
से		से			हराााााााााााााााा
०.५०		०.५०			६ंडीीीीीीीीीीीीीीी
फीसदी		फीसदी			मनलललललललललललललललल
की		का			सक
बढ़ोतरी		बढ़ोतरी			ह।ोोोोोोोोोोोोोोोो
की		का			ैैैैैैैैैैैैैैैैैै
हरी		हरा			रनजर्व
झंडी		झंडी			ब।ंक
मिल		मिल			िेेेेेेेेेेेेेेेेे
सकती		सक			होमममममममममममममममम
है		है			लोि
।		।			Uररररररररररररररररर
रिजर्व		रिजर्व			यर्सिल
बैंक		बैंक			लोि
ने		ने			मेंंंंंंंंंंंंंंंं
होम		होम			होोोोोोोोोोोोोोोोो
लोन		लोन			रह
और		और			बेहनसाबबबबबबबबबबबब
पर्सनल		पर्सनल			ब५ोतरीीीीीीीीीीीीी
लोन		लोन			काेेेेेेेेेेेेेेेे
में		में			मद्देिजर
हो		हो			धससससससससससससससससस
रही		रह			यररररररररररररररररर
बेहिसाब		बेहिसाब			चंकु
बढ़ोतरी		बढ़ोतरी			लगा
के		के			काेेेेेेेेेेेेेेेे
मद्देनजर		मद्देनजर			लनशशशशशशशशशशशशशशशश
इस		यह			हालललललललललललललललल
पर		पर			मेंंंंंंंंंंंंंंंं
अंकुश		अंकुश			मड़द्रक
लगाने		लगा			िीतननननननननननननननन
के		के			मेंंंंंंंंंंंंंंंं
लिए		लिए			कफफफफफफफफफफफफफफफफफ
हाल		हाल			आयाप
में		में			कारररररररररररररररर
मौद्रक		मौद्रक			छोषणाााााााााााााा
नीति		नीति			कारररररररररररररररर
में		में			ह।ोोोोोोोोोोोोोोोो
कई		कई			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
उपायों		उपाय			जनिकी
की		का			वजहहहहहहहहहहहहहहहह
घोषणा		घोषणा			सेेेेेेेेेेेेेेेेे
की		कर			ब।ंक
है		है			काेेेेेेेेेेेेेेेे
,		COMMA			मार्जनि
जिनकी		जो			मेंंंंंंंंंंंंंंंं
वजह		वजह			कमीीीीीीीीीीीीीीीी
से		से			थफफफफफफफफफफफफफफफफफ
बैंकों		बैंक			ह।ोोोोोोोोोोोोोोोो
के		का			ैैैैैैैैैैैैैैैैैै
मार्जिन		मार्जिन			जम्मइ
में		में			कए्मीर
कमी		कमी			Uररररररररररररररररर
आई		आ			आत्तरीीीीीीीीीीीीी
है		है			याकनस्तािििििििििि
।		।			मेंंंंंंंंंंंंंंंं
जम्मू		जम्मू			एिनवाररररररररररररर
कश्मीर		कश्मीर			सुबहहहहहहहहहहहहहहह
और		और			भइकंय
उत्तरी		उत्तरी			काेेेेेेेेेेेेेेेे
पाकिस्तान		पाकिस्तान			जोरदाररररररररररररर
में		में			६अका
शनिवार		शनिवार			महसइसससससससससससससस
सुबह		सुबह			कनशररररररररररररररर
भूकंप		भूकंप			गशसससससससससससससससस
के		का			ैैैैैैैैैैैैैैैैैै
जोरदार		जोरदार			घओौौौौौौौौौौौौौौौौ
झटके		झटका			आल्लेखिीप
महसूस		महसूस			ह।ोोोोोोोोोोोोोोोो
किए		कर			कननननननननननननननननन
गए		जा			कककककककककककककककककक
।		।			चक्तइबर
NULL		null			कोोोोोोोोोोोोोोोोो
उल्लेखनीय		उल्लेखनीय			थशशशशशशशशशशशशशशशशश
है		है			भीषण
कि		कि			भइकंय
8		8			काेेेेेेेेेेेेेेेे
अक्तूबर		अक्तूबर			बादददददददददददददददद
को		को			जनंदाााााााााााााा
आए		आ			बट
भीषण		भीषण			लोग
भूकंप		भूकंप			मेंंंंंंंंंंंंंंंं
के		के			दहएत
बाद		बाद			ह।ोोोोोोोोोोोोोोोो
जिंदा		जिंदा			ैैैैैैैैैैैैैैैैैै
बचे		बच			थजजजजजजजजजजजजजजजजज
लोगों		लोग			काेेेेेेेेेेेेेेेे
में		में			६अका
दहशत		दहशत			कारररररररररररररररर
है		है			तीव्रताााााााााााा
।		।			रनक्अररररररररररररर
आज		आज			य।मािा
के		का			यररररररररररररररररर
झटके		झटका			)ठ5ााााााााााााााा
की		का			दर्ज
तीव्रता		तीव्रता			कारररररररररररररररर
रिक्टर		रिक्टर			गफँँँँँँँँँँँँँँँँ
पैमाने		पैमाना			ैैैैैैैैैैैैैैैैैै
पर		पर			धसक
5.9		5.9			केंद्ररररररररररररर
दर्ज		दर्ज			याकनस्तािििििििििि
की		कर			मेंंंंंंंंंंंंंंंं
गई		जा			ञऑठढढढढढढढढढढढढढढढ
।		।			डनग्री
इसका		यह			आत्तरीीीीीीीीीीीीी
केंद्र		केंद्र			चक्षांय
पाकिस्तान		पाकिस्तान			Uररररररररररररररररर
में		में			ढोठ
34.7		34.7			डनग्री
डिग्री		डिग्री			यइर्वीीीीीीीीीीीीी
उत्तरी		उत्तरी			देएां्र
अक्षांश		अक्षांश			यररररररररररररररररर
और		और			स्उनतततततततततततततत
73.2		73.2			उााााााााााााााााा
डिग्री		डिग्री			ैैैैैैैैैैैैैैैैैै
पूर्वी		पूर्वी			भइकंय
देशांतर		देशांतर			एिनवाररररररररररररर
पर		पर			तडृका्््््््््््््
स्थित		स्थित			ञNNNNNNNNNNNNNNNNN
था		था			बज
।		।			Uऑंंंंंंंंंंंंंंंं
भूकंप		भूकंप			मनिअ
शनिवार		शनिवार			यररररररररररररररररर
तड़के		तड़के			थपाााााााााााााााा
3		3			ैैैैैैैैैैैैैैैैैै
बजकर		बज			बहरहाललललललललललललल
04		04			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
मिनट		मिनट			कहस
पर		पर			काेेेेेेेेेेेेेेेे
आया		आ			हताहत
।		।			हो
बहरहाल		बहरहाल			Uररररररररररररररररर
,		COMMA			िुकसाि
किसी		कोई			कारररररररररररररररर
के		के			सइटिाााााााााााााा
हताहत		हताहत			िहीं
होने		हो			ह।ोोोोोोोोोोोोोोोो
और		और			ैैैैैैैैैैैैैैैैैै
नुकसान		नुकसान			मुंबफफफफफफफफफफफफफफ
की		का			ूमाका
सूचना		सूचना			काेेेेेेेेेेेेेेेे
नहीं		नहीं			थरोयी
है		है			ईनल्म
।		।			स्अारररररररररररररर
मुंबई		मुंबई			संजपपपपपपपपपपपपपपप
धमाकों		धमाका			दत्ततततततततततततततत
के		का			कोोोोोोोोोोोोोोोोो
आरोपी		आरोपी			वनएेष
फिल्म		फिल्म			अाडााााााााााााााा
स्टार		स्टार			चदालतततततततततततततत
संजय		संजय			िेेेेेेेेेेेेेेेेे
दत्त		दत्त			कु००००००००००००००००
को		को			एर्त
विशेष		विशेष			काेेेेेेेेेेेेेेेे
टाडा		टाडा			साउ
अदालत		अदालत			-ाणा
ने		ने			जनला
कुछ		कुछ			काेेेेेेेेेेेेेेेे
शर्तों		शर्त			करजाअ
के		के			मेंंंंंंंंंंंंंंंं
साथ		साथ			एइअनंगगगगगगगगगगगगग
ठाणे		ठाणे			यररररररररररररररररर
जिले		जिला			जािा
के		का			कारररररररररररररररर
करजाट		करजाट			धजाजत
में		में			देेेेेेेेेेेेेेेेे
शूटिंग		शूटिंग			देेेेेेेेेेेेेेेेे
पर		पर			ैैैैैैैैैैैैैैैैैै
जाने		जा			संजपपपपपपपपपपपपपपप
की		का			काेेेेेेेेेेेेेेेे
इजाजत		इजाजत			वकीललललललललललललललल
दे		दे			िेेेेेेेेेेेेेेेेे
दी		दे			चदालतततततततततततततत
।		।			सेेेेेेेेेेेेेेेेे
संजय		संजय			ईनल्म
के		का			ऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐ
वकील		वकील			मुि्िाभाफ
ने		ने			छ
अदालत		अदालत			ँँँँँँँँँँँँँँँँँँ
से		से			ऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐऐ
फिल्म		फिल्म			कारररररररररररररररर
'		SINGLE_QUOTE			एइअनंगगगगगगगगगगगगग
मुन्नाभाई		मुन्नाभाई			काेेेेेेेेेेेेेेेे
-		-			वास्ता््््््््््््
२		२			टारररररररररररररररर
'		SINGLE_QUOTE			दनि
की		का			काेेेेेेेेेेेेेेेे
शूटिंग		शूटिंग			लनशशशशशशशशशशशशशशशश
के		के			संजपपपपपपपपपपपपपपप
वास्ते		वास्ते			कोोोोोोोोोोोोोोोोो
चार		चार			मुंबफफफफफफफफफफफफफफ
दिन		दिन			काेेेेेेेेेेेेेेेे
के		के			बाहररररररररररररररर
लिए		लिए			जािा
संजय		संजय			कारररररररररररररररर
को		को			धजाततततततततततततततत
मुंबई		मुंबई			कााााााााााााााााा
के		के			चिुरोू
बाहर		बाहर			कनपा
जाने		जा			उााााााााााााााााा
की		का			ैैैैैैैैैैैैैैैैैै
इजाज़त		इजाजत			वनएेष
का		का			जजजजजजजजजजजजजजजजजज
अनुरोध		अनुरोध			यीठ...............
किया		कर			डीठििििििििििििििि
था		था			कोडेेेेेेेेेेेेेेे
।		।			िेेेेेेेेेेेेेेेेे
विशेष		विशेष			कह
जज		जज			कननननननननननननननननन
पी.		पी.			संजपपपपपपपपपपपपपपप
डी.		डी.			एइअनंगगगगगगगगगगगगग
कोडे		कोडे			काेेेेेेेेेेेेेेेे
ने		ने			लनशशशशशशशशशशशशशशशश
कहा		कह			जााााााााााााााााा
कि		कि			सक
संजय		संजय			ह।ँँँँँँँँँँँँँँँँ
शूटिंग		शूटिंग			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
के		के			यररररररररररररररररर
लिए		लिए			धससससससससससससससससस
जा		जा			बीट
सकते		सक			पदन
हैं		है			आि्ह
,		COMMA			सम्मि
पर		पर			भेज
इस		यह			जा
बीच		बीच			ह।ोोोोोोोोोोोोोोोो
यदि		यदि			तोोोोोोोोोोोोोोोोो
उन्हें		वह			आि्ह
सम्मन		सम्मन			हाजनरररररररररररररर
भेजा		भेज			हो
जाता		जा			हो
है		है			ैैैैैैैैैैैैैैैैैै
तो		तो			धससससससससससससससससस
उन्हें		वह			बीट
हाजिर		हाजिर			चदालतततततततततततततत
होना		हो			िेेेेेेेेेेेेेेेेे
होगा		हो			जमाित
।		।			यररररररररररररररररर
इस		यह			टललललललललललललललललल
बीच		बीच			रह
अदालत		अदालत			चि्प
ने		ने			थरोयनप
जमानत		जमानत			कोोोोोोोोोोोोोोोोो
पर		पर			येएी
चल		चल			यररररररररररररररररर
रहे		रह			हाजनरररररररररररररर
अन्य		अन्य			हो
आरोपियों		आरोपी			काेेेेेेेेेेेेेेेे
को		को			लनशशशशशशशशशशशशशशशश
पेशी		पेशी			८८८८८८८८८८८८८८८८८८
पर		पर			जिवरीीीीीीीीीीीीीी
हाजिर		हाजिर			तककककककककककककककककक
होने		हो			कारररररररररररररररर
के		के			०यअ
लिए		लिए			देेेेेेेेेेेेेेेेे
३		३			देेेेेेेेेेेेेेेेे
जनवरी		जनवरी			ैैैैैैैैैैैैैैैैैै
तक		तक			चईगािनस्ताि
की		का			मेंंंंंंंंंंंंंंंं
छूट		छूट			सUक
दे		दे			िनर्माण
दी		दे			काेेेेेेेेेेेेेेेे
।		।			लनशशशशशशशशशशशशशशशश
अफगानिस्तान		अफगानिस्तान			भेज
में		में			जााााााााााााााााा
सड़क		सड़क			रह
निर्माण		निर्माण			सडडडडडडडडडडडडडडडडड
के		के			अििििििििििििििििि
लिए		लिए			वनस्ईोअकिििििििििि
भेजी		भेज			कारररररररररररररररर
जा		जा			खेयहहहहहहहहहहहहहहह
रही		रह			गापबबबबबबबबबबबबबबब
सौ		सौ			होोोोोोोोोोोोोोोोो
टन		टन			जािा
विस्फोटक		विस्फोटक			सेेेेेेेेेेेेेेेेे
की		का			सुरक्षाााााााााााा
खेप		खेप			शजेंसनप
गायब		गायब			कारररररररररररररररर
हो		हो			िींददददददददददददददद
जाने		जा			आ
से		से			गफँँँँँँँँँँँँँँँँ
सुरक्षा		सुरक्षा			ह।ोोोोोोोोोोोोोोोो
एजेंसियों		एजेंसी			ैैैैैैैैैैैैैैैैैै
की		का			टअ्अाि
नींद		नींद			Uररररररररररररररररर
उड़		उड़			यहा८नप
गई		जा			कोोोोोोोोोोोोोोोोो
है		है			वनस्ईोक
।		।			सेेेेेेेेेेेेेेेेे
चट्टानों		चट्टान			आढा
और		और			राजमार्ग
पहाड़ियों		पहाडी			काेेेेेेेेेेेेेेेे
को		को			िनर्माण
विस्फोटकों		विस्फोटक			काेेेेेेेेेेेेेेेे
से		से			लनशशशशशशशशशशशशशशशश
उड़ाकर		उड़ा			मुंबफफफफफफफफफफफफफफ
राजमार्ग		राजमार्ग			सेेेेेेेेेेेेेेेेे
के		का			फराि
निर्माण		निर्माण			हो
के		के			हुश
लिए		लिए			पहहहहहहहहहहहहहहहहह
मुंबई		मुंबई			खेयहहहहहहहहहहहहहहह
से		से			चईगािनस्ताि
ईरान		ईरान			भेज
होते		हो			जााााााााााााााााा
हुए		हो			रह
यह		यह			उीहहहहहहहहहहहहहहहह
खेप		खेप			ैैैैैैैैैैैैैैैैैै
अफगानिस्तान		अफगानिस्तान			धससससससससससससससससस
भेजी		भेज			मामलाााााााााााााा
जा		जा			मेंंंंंंंंंंंंंंंं
रही		रह			िफफफफफफफफफफफफफफफफफ
थी		था			दनल्लीीीीीीीीीीीीी
।		.			मेंंंंंंंंंंंंंंंं
इस		यह			चूनकारनप
मामले		मामला			िेेेेेेेेेेेेेेेेे
में		में			बताप
नई		नया			कननननननननननननननननन
दिल्ली		दिल्ली			गॉहहहहहहहहहहहहहहहह
में		में			मंत्रालपसससससससससस
अधिकारियों		अधिकारी			िेेेेेेेेेेेेेेेेे
ने		ने			धसक
बताया		बता			जा.ट..............
कि		कि			काेेेेेेेेेेेेेेेे
गृह		गृह			लनशशशशशशशशशशशशशशशश
मंत्रालय		मंत्रालय			खुईनपााााााााााााा
ने		ने			शजेंसनप
इसकी		यह			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
जाँच		जाँच			राज्प
के		के			युलनसससससससससससससस
लिए		लिए			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
खुफिया		खुफिया			कस्अमममममममममममममम
एजेंसियों		एजेंसी			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
,		COMMA			तअरक्षक
राज्य		राज्य			बललललललललललललललललल
पुलिस		पुलिस			औऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔऔ
,		COMMA			िड़सेिा
कस्टम		कस्टम			Uररररररररररररररररर
,		COMMA			उललललललललललललललललल
तटरक्षक		तटरक्षक			सेिााााााााााााााा
बल		बल			काेेेेेेेेेेेेेेेे
,		COMMA			वनएेषज्
नौसेना		नौसेना			कारररररररररररररररर
और		और			शककककककककककककककककक
थल		थल			आट्ट
सेना		सेना			स्तरीपपपपपपपपपपपपप
के		का			अीमममममममममममममममम
विशेषज्ञों		विशेषज्ञ			बिाफफफफफफफफफफफफफफफ
की		का			ह।ोोोोोोोोोोोोोोोो
एक		एक			ैैैैैैैैैैैैैैैैैै
उच्च		उच्च			सीमााााााााााााााा
स्तरीय		स्तरीय			सUक
टीम		टीम			संग-ि
बनाई		बना			९६६६६६६६६६६६६६६६६६
है		है			बीथर१
।		।			४४४४४४४४४४४४४४४४४४
सीमा		सीमा			वहा...............
सड़क		सड़क			सUक
संगठन		संगठन			िनर्माण
(		(			कााााााााााााााााा
बीआरओ		बीआरओ			कामममममममममममममममम
)		)			कररररररररररररररररर
वहाँ		वहाँ			रह
सड़क		सड़क			ह।ोोोोोोोोोोोोोोोो
निर्माण		निर्माण			ैैैैैैैैैैैैैैैैैै
का		का			चूनकारनप
काम		काम			िेेेेेेेेेेेेेेेेे
कर		कर			बताप
रहा		रह			कननननननननननननननननन
है		है			जहाज
।		।			काेेेेेेेेेेेेेेेे
अधिकारियों		अधिकारी			क।य्अि
ने		ने			Uररररररररररररररररर
बताया		बता			टालक
कि		कि			दललललललललललललललललल
जहाज		जहाज			काेेेेेेेेेेेेेेेे
के		का			०हहहहहहहहहहहहहहहहह
कैप्टन		कैप्टन			सदस्प
और		और			कोोोोोोोोोोोोोोोोो
चालक		चालक			हनरासततततततततततततत
दल		दल			मेंंंंंंंंंंंंंंंं
के		का			ले
छह		छह			यइनता०
सदस्यों		सदस्य			कारररररररररररररररर
को		को			जााााााााााााााााा
हिरासत		हिरासत			रह
में		में			ह।ोोोोोोोोोोोोोोोो
लेकर		ले			ैैैैैैैैैैैैैैैैैै
पूछताछ		पूछताछ			जहाज
की		कर			कोोोोोोोोोोोोोोोोो
जा		जा			३३८८८८८८८८८८८८८८८८
रही		रह			दनसंबररररररररररररर
है		है			कोोोोोोोोोोोोोोोोो
।		।			मुंबफफफफफफफफफफफफफफ
जहाज		जहाज			सेेेेेेेेेेेेेेेेे
को		को			फराि
22		22			काेेेेेेेेेेेेेेेे
दिसंबर		दिसंबर			बंदरगाहहहहहहहहहहहह
को		को			बंदरचब्बास
मुंबई		मुंबई			काेेेेेेेेेेेेेेेे
से		से			लनशशशशशशशशशशशशशशशश
ईरान		ईरान			रवािाााााााााााााा
के		का			कनपा
बंदरगाह		बंदरगाह			गपा
बंदरअब्बास		बंदरअब्बास			उााााााााााााााााा
के		के			ैैैैैैैैैैैैैैैैैै
लिए		लिए			वहा...............
रवाना		रवाना			सेेेेेेेेेेेेेेेेे
किया		कर			धससससससससससससससससस
गया		जा			खेयहहहहहहहहहहहहहहह
था		था			कोोोोोोोोोोोोोोोोो
।		।			सUक
वहाँ		वहाँ			मार्ग
से		से			सेेेेेेेेेेेेेेेेे
इस		यह			चईगािनस्ताि
खेप		खेप			लेेेेेेेेेेेेेेेेे
को		को			जािा
सड़क		सड़क			उााााााााााााााााा
मार्ग		मार्ग			ैैैैैैैैैैैैैैैैैै
से		से			वहा...............
अफगानिस्तान		अफगानिस्तान			कंूारररररररररररररर
ले		ले			सेेेेेेेेेेेेेेेेे
जाना		जा			डेलराममममममममममममम
था		था			तककककककककककककककककक
।		।			बि
वहाँ		वहाँ			रह
कंधार		कंधार			राजमार्ग
से		से			काेेेेेेेेेेेेेेेे
डेलराम		डेलराम			लनशशशशशशशशशशशशशशशश
तक		तक			धििििििििििििििििि
बन		बन			वनस्ईोक
रहे		रह			कााााााााााााााााा
राजमार्ग		राजमार्ग			धस्तेमाल
के		के			कनपा
लिए		लिए			जािा
इन		यह			उााााााााााााााााा
विस्फोटकों		विस्फोटक			ैैैैैैैैैैैैैैैैैै
का		का			लेकनि
इस्तेमाल		इस्तेमाल			मुंबफफफफफफफफफफफफफफ
किया		कर			सेेेेेेेेेेेेेेेेे
जाना		जा			ढ़Uँँँँँँँँँँँँँँँँ
था		था			सेेेेेेेेेेेेेेेेे
।		।			ढ)))))))))))))))))
लेकिन		लेकिन			िझअनकललललललललललललल
मुंबई		मुंबई			मीलललललललललललललललल
से		से			कारररररररररररररररर
10		10			दइरीीीीीीीीीीीीीीी
से		से			यररररररररररररररररर
15		15			वनस्ईोक
नॉटिकल		नॉटिकल			काेेेेेेेेेेेेेेेे
मील		मील			गापबबबबबबबबबबबबबबब
की		का			हो
दूरी		दूरी			कारररररररररररररररर
पर		पर			सइटिाााााााााााााा
विस्फोटकों		विस्फोटक			मनली
के		का			ैैैैैैैैैैैैैैैैैै
गायब		गायब			चूनकारनप
होने		हो			िेेेेेेेेेेेेेेेेे
की		का			बताप
सूचना		सूचना			कननननननननननननननननन
मिली		मिल			३ञजजजजजजजजजजजजजजजज
।		।			दनसंबररररररररररररर
अधिकारियों		अधिकारी			कोोोोोोोोोोोोोोोोो
ने		ने			िड़सेिा
बताया		बता			Uररररररररररररररररर
कि		कि			तअ््््््््््््््््
23		23			छ
दिसंबर		दिसंबर			रक्षक
को		को			बललललललललललललललललल
नौसेना		नौसेना			काेेेेेेेेेेेेेेेे
और		और			जवाि
तट		तट			िेेेेेेेेेेेेेेेेे
-		-			जहाज
रक्षक		रक्षक			कााााााााााााााााा
बल		बल			यताााााााााााााााा
के		का			लगा
जवानों		जवान			लनपा
ने		ने			Uररररररररररररररररर
जहाज		जहाज			धसा
का		का			वायससससससससससससससस
पता		पता			मुंबफफफफफफफफफफफफफफ
लगा		लग			लेेेेेेेेेेेेेेेेे
लिया		ले			थशशशशशशशशशशशशशशशशश
और		और			ैैैैैैैैैैैैैैैैैै
इसे		यह			चूनकारनप
वापस		वापस			काेेेेेेेेेेेेेेेे
मुंबई		मुंबई			मुताबनक
ले		ले			यइनता०
आए		आ			काेेेेेेेेेेेेेेेे
।		।			दडराि
अधिकारियों		अधिकारी			जहाज
के		के			काेेेेेेेेेेेेेेेे
मुताबिक		मुताबिक			क।य्अि
पूछताछ		पूछताछ			िेेेेेेेेेेेेेेेेे
के		के			बताप
दौरान		दौरान			कननननननननननननननननन
जहाज		जहाज			खराबबबबबबबबबबबबबबब
के		का			मड़सममममममममममममममम
कैप्टन		कैप्टन			काेेेेेेेेेेेेेेेे
ने		ने			कारण
